post_id,comment_id,post_title,post_selftext,post_author_flairs,comment_author_flairs,comment_body
18e1mbp,kclh0va,furman montana 900,location montanafmontana time 900 watch tv espn2lespn2 espnlespn rcfb made rcfb please keep trash talk civil report comments violate lets talk,"['alabama2', 'montana']","['byu', 'beehiveboot']",understand home team playoff might want bust black unis montana unis feel underwhelming maroon jerseys silver pants combo iconic
18e1mbp,kclhis7,furman montana 900,location montanafmontana time 900 watch tv espn2lespn2 espnlespn rcfb made rcfb please keep trash talk civil report comments violate lets talk,"['alabama2', 'montana']","['byu', 'beehiveboot']",almost didnt even qualify normal overthrow nowhere even remotely close throw
170w8yo,k3nv58i,wku louisiana tech 800,wkufwkuwku louisiana tech location louisiana joe aillet time 800 watch tv espnulespnu rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",la tech must really pissed wku somehow hilltoppers giving ol 1916 tech cumberland treatment far
172e0g2,k3wamky,ucf kansas 400,ucffucfucf location kansasfkansas david booth kansas memorial time 400 watch tv foxlfox rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",finished watching ou flipped watching weird things called conference games strange feeling think like
172e0g2,k3wbk4i,ucf kansas 400,ucffucfucf location kansasfkansas david booth kansas memorial time 400 watch tv foxlfox rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",suddenly feel great disturbance force souls millions ucf fans suddenly cried
172e0g2,k3wc3hg,ucf kansas 400,ucffucfucf location kansasfkansas david booth kansas memorial time 400 watch tv foxlfox rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",gus embodiment surrender cobra end drive
172e0g2,k3wd2jk,ucf kansas 400,ucffucfucf location kansasfkansas david booth kansas memorial time 400 watch tv foxlfox rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",dont know would call single pass kansas
172e0g2,k3wdsnt,ucf kansas 400,ucffucfucf location kansasfkansas david booth kansas memorial time 400 watch tv foxlfox rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",three points probably seems like bit letdown well drive gone kansas
172e0g2,k3weaug,ucf kansas 400,ucffucfucf location kansasfkansas david booth kansas memorial time 400 watch tv foxlfox rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",really hope plumlee doesnt push season even career ending injury
172e0g2,k3weom7,ucf kansas 400,ucffucfucf location kansasfkansas david booth kansas memorial time 400 watch tv foxlfox rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",oh im sure thats exactly graphic ucf fans wanted see
172e0g2,k3wfw67,ucf kansas 400,ucffucfucf location kansasfkansas david booth kansas memorial time 400 watch tv foxlfox rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",impressive bean able overthrow receiver even three yard route
172e0g2,k3wkm1a,ucf kansas 400,ucffucfucf location kansasfkansas david booth kansas memorial time 400 watch tv foxlfox rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",kansas flatout outefforting ucf every facet
172e0g2,k3wpyha,ucf kansas 400,ucffucfucf location kansasfkansas david booth kansas memorial time 400 watch tv foxlfox rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",well pretty much least ideal start second half ucf could possibly
172e0g2,k3wqk9d,ucf kansas 400,ucffucfucf location kansasfkansas david booth kansas memorial time 400 watch tv foxlfox rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",harvey pretty much bright spot ucf far get ball nearly every play
172e0g2,k3wr15l,ucf kansas 400,ucffucfucf location kansasfkansas david booth kansas memorial time 400 watch tv foxlfox rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",200 iq play ucf let kansas score one play defense wouldnt ready
172e0g2,k3wrucb,ucf kansas 400,ucffucfucf location kansasfkansas david booth kansas memorial time 400 watch tv foxlfox rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",problem kansas cant give ball neal hishaw play
172e0g2,k3wse9h,ucf kansas 400,ucffucfucf location kansasfkansas david booth kansas memorial time 400 watch tv foxlfox rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",oh goodie im sure kansas third quality rb exactly opposing defenses wanted see
15i4lvq,jutf9j0,whatever heck going today,even sure anymore location everywhere time odds spread pac12lpac12 14 made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",playcalling pac truly headscratching coach kliavkoff looks completely clueless doesnt help coordinators assistant coaches inept actively trying leave
16otiwy,k1n4603,coastal carolina 730,coastal carolina location coastal brooks sc time 730 watch tv espnlespn rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",know drop also good throw
16otiwy,k1n4vz4,coastal carolina 730,coastal carolina location coastal brooks sc time 730 watch tv espnlespn rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",someone says unsellable houses thats kind house imagine
16otiwy,k1n59ok,coastal carolina 730,coastal carolina location coastal brooks sc time 730 watch tv espnlespn rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",wouldnt usually dog fight one teams wearing royal blue white gonna hard resist
16otiwy,k1n5pv7,coastal carolina 730,coastal carolina location coastal brooks sc time 730 watch tv espnlespn rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",defense panther every housecat third long
16otiwy,k1n6f24,coastal carolina 730,coastal carolina location coastal brooks sc time 730 watch tv espnlespn rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",something coastals helmets doesnt quite work think might slightly different shade white rest uniform
16otiwy,k1n89lv,coastal carolina 730,coastal carolina location coastal brooks sc time 730 watch tv espnlespn rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",return man looked like skipping stone water end
16otiwy,k1n8sot,coastal carolina 730,coastal carolina location coastal brooks sc time 730 watch tv espnlespn rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",hope lighting camera one assistants kinda looks like hes wearing purple polo
16otiwy,k1n9jhr,coastal carolina 730,coastal carolina location coastal brooks sc time 730 watch tv espnlespn rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",oh good ignoring ongoing g5 order talk upcoming p5 ol espn special
16otiwy,k1namwz,coastal carolina 730,coastal carolina location coastal brooks sc time 730 watch tv espnlespn rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",half screening actual prerecorded golf segment espn really outdoing tonight
16otiwy,k1nbdz6,coastal carolina 730,coastal carolina location coastal brooks sc time 730 watch tv espnlespn rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",taco bell commercial feels like 7eleven
16otiwy,k1nc05j,coastal carolina 730,coastal carolina location coastal brooks sc time 730 watch tv espnlespn rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",like blow whistles like four times punter still booted
16otiwy,k1ncnaf,coastal carolina 730,coastal carolina location coastal brooks sc time 730 watch tv espnlespn rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",im used rehkow feels weird see punter boom like 80 yards whole front
16otiwy,k1nd6ke,coastal carolina 730,coastal carolina location coastal brooks sc time 730 watch tv espnlespn rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",states defensive coordinator calling life far tonight
16otiwy,k1ne2m3,coastal carolina 730,coastal carolina location coastal brooks sc time 730 watch tv espnlespn rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",better team far feels like theyre nearly much kinda letting coastal hang around
16otiwy,k1nlh30,coastal carolina 730,coastal carolina location coastal brooks sc time 730 watch tv espnlespn rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",turned back dinner reason broadcast super blurry
162sdp4,jxyr5i4,week 1 result loss could cause complete meltdown fanbase,regarding ucf kent st something like 1610 defensive battle erratic jrp play would create insanity within knight fanbase,"['ucf', 'westchester']","['utah', 'beehiveboot']",cam rising returns early reinjures acl season
191zla4,kgzelt8,cfp final washington 730,location nrg time 730 watch tv espnlespn odds spread mich 55 overunder 555 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",really dont need closeups injury yellow circle
191zla4,kgzfbif,cfp final washington 730,location nrg time 730 watch tv espnlespn odds spread mich 55 overunder 555 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",already used two timeouts opening drive ideal
191zla4,kgzizpv,cfp final washington 730,location nrg time 730 watch tv espnlespn odds spread mich 55 overunder 555 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",lot helmet stickers like dont think work well michigans helmet
191zla4,kgzjsmi,cfp final washington 730,location nrg time 730 watch tv espnlespn odds spread mich 55 overunder 555 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",apparently goals must barely squeak inside uprights
191zla4,kgzlye0,cfp final washington 730,location nrg time 730 watch tv espnlespn odds spread mich 55 overunder 555 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",okay washingtons defense allowed play well offense screws execution apparently penix odunze hogging good mojo whole season
191zla4,kgzpumd,cfp final washington 730,location nrg time 730 watch tv espnlespn odds spread mich 55 overunder 555 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['utah', 'beehiveboot']",herb keep saying doomsday ive literally never heard used call hes used every snap
191zla4,kgzqwgn,cfp final washington 730,location nrg time 730 watch tv espnlespn odds spread mich 55 overunder 555 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",glad see still going halftime afraid gonna run away one point first quarter
191zla4,kgzuho1,cfp final washington 730,location nrg time 730 watch tv espnlespn odds spread mich 55 overunder 555 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['utah', 'beehiveboot']",coaches say 00 start 3rd halftime long feels like new
191zla4,kgzvhvs,cfp final washington 730,location nrg time 730 watch tv espnlespn odds spread mich 55 overunder 555 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['utah', 'beehiveboot']",thats hell win hold 3
191zla4,kh008ez,cfp final washington 730,location nrg time 730 watch tv espnlespn odds spread mich 55 overunder 555 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['utah', 'beehiveboot']",hell stop would ugly rb stayed feet folks need wrap
191zla4,kh027lp,cfp final washington 730,location nrg time 730 watch tv espnlespn odds spread mich 55 overunder 555 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",weve heard mccarthy focusing alpha waves grounding etc already im waiting commend aligns chakras
191zla4,kh042e3,cfp final washington 730,location nrg time 730 watch tv espnlespn odds spread mich 55 overunder 555 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['utah', 'beehiveboot']",yeah earlier flag probably ended um converting big catch
191zla4,kh064be,cfp final washington 730,location nrg time 730 watch tv espnlespn odds spread mich 55 overunder 555 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['utah', 'beehiveboot']",uw finally gets flag db get another hold
17ycosh,k9strpt,utah arizona 230,utahfutahutah location arizonafarizona arizona time 230 watch tv pac12 networklp12n odds spread ariz 1 overunder 445 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['utah', 'beehiveboot']",going one games get gashed 3rd keep talking good 3rd isnt
17ycosh,k9swzl8,utah arizona 230,utahfutahutah location arizonafarizona arizona time 230 watch tv pac12 networklp12n odds spread ariz 1 overunder 445 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['utah', 'beehiveboot']",always biggest issue utah way way often theyll play amazing top team look absolutely uninspired following week get railroaded
17ycosh,k9syljl,utah arizona 230,utahfutahutah location arizonafarizona arizona time 230 watch tv pac12 networklp12n odds spread ariz 1 overunder 445 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",losing pac12 suck selfishly im excited guys big12
17ycosh,k9t2pkj,utah arizona 230,utahfutahutah location arizonafarizona arizona time 230 watch tv pac12 networklp12n odds spread ariz 1 overunder 445 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['utah', 'beehiveboot']",matter time finally called holding lot defenders flailing today holds
17ycosh,k9t6yiv,utah arizona 230,utahfutahutah location arizonafarizona arizona time 230 watch tv pac12 networklp12n odds spread ariz 1 overunder 445 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['utah', 'beehiveboot']",whole rankings dont matter talk weird uw 4 much better shot hitting 3 whereas 5 means hitting 3 harder thats difference playing sec champ atlanta b10acc champ rose bowl thats huge deal rankings absolutely matter
17ycosh,k9t7h5h,utah arizona 230,utahfutahutah location arizonafarizona arizona time 230 watch tv pac12 networklp12n odds spread ariz 1 overunder 445 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",man hate im fun utahs uniforms
17ycosh,k9t8dhe,utah arizona 230,utahfutahutah location arizonafarizona arizona time 230 watch tv pac12 networklp12n odds spread ariz 1 overunder 445 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['utah', 'beehiveboot']",defender turned wrong way flailing arms didnt see hold angle
17ycosh,k9t8lk2,utah arizona 230,utahfutahutah location arizonafarizona arizona time 230 watch tv pac12 networklp12n odds spread ariz 1 overunder 445 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['utah', 'beehiveboot']",hold killer quite possibly cost us 4 points
17ycosh,k9tb0hy,utah arizona 230,utahfutahutah location arizonafarizona arizona time 230 watch tv pac12 networklp12n odds spread ariz 1 overunder 445 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['utah', 'beehiveboot']",dude knew went early hope actually get 3 yards
17ycosh,k9tbeor,utah arizona 230,utahfutahutah location arizonafarizona arizona time 230 watch tv pac12 networklp12n odds spread ariz 1 overunder 445 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['utah', 'beehiveboot']",absolutely respect barnes coming like hes 3 straight seasons playing hard clear hes startingcaliber qb dont get wrong love guy hes great plays hes missing little bit separates backup starter
17ycosh,k9tjlgm,utah arizona 230,utahfutahutah location arizonafarizona arizona time 230 watch tv pac12 networklp12n odds spread ariz 1 overunder 445 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['utah', 'beehiveboot']",fine yall beating us fair square hope absolutely demolish yall twice next year b12
18rnjff,kf34viq,guaranteed rate bowl unlv kansas 900,unlvfunlvunlv location chase time 900 watch tv espnlespn espnlespn odds spread ku 125 overunder 675 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",thought sure going see flag lol
16doerv,jzr8baa,illinois kansas 730,location kansasfkansas david booth kansas memorial time 730 watch tv espn2lespn2 rcfb made rcfb please keep trash talk civil report comments violate lets talk,"['kansas', 'washington']","['byu', 'beehiveboot']",saw halftime score wow thats lot points drop bielema defense one half looks like resting daniels first definitely right decision kansas
16doerv,jzrakn4,illinois kansas 730,location kansasfkansas david booth kansas memorial time 730 watch tv espn2lespn2 rcfb made rcfb please keep trash talk civil report comments violate lets talk,"['kansas', 'washington']","['byu', 'beehiveboot']",thats cool factoid returnees offense important question whether kansas got walkon fullback back
16doerv,jzrb300,illinois kansas 730,location kansasfkansas david booth kansas memorial time 730 watch tv espn2lespn2 rcfb made rcfb please keep trash talk civil report comments violate lets talk,"['kansas', 'washington']","['byu', 'beehiveboot']",feel like theres team whose players allowed talk trash kansas essentially disqualified decade
16doerv,jzrfm84,illinois kansas 730,location kansasfkansas david booth kansas memorial time 730 watch tv espn2lespn2 rcfb made rcfb please keep trash talk civil report comments violate lets talk,"['kansas', 'washington']","['byu', 'beehiveboot']",ref criteria half appears whatever hurts kansas right call boos crowd definitely earned
183qs29,kaqykbd,colorado utah 300,utahfutahutah location utahfutah riceeccles time 300 watch tv pac12 networklp12n rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['utah', 'beehiveboot']",dont think enough overturn im happy result think wrong call
183qs29,kar2atq,colorado utah 300,utahfutahutah location utahfutah riceeccles time 300 watch tv pac12 networklp12n rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['utah', 'beehiveboot']",lol entire schtick cu commercial prime everything clip sanders end wonder made fully joined refused
183qs29,kar33f7,colorado utah 300,utahfutahutah location utahfutah riceeccles time 300 watch tv pac12 networklp12n rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['utah', 'beehiveboot']",see didnt make adjustments offense halftime
183qs29,kar68py,colorado utah 300,utahfutahutah location utahfutah riceeccles time 300 watch tv pac12 networklp12n rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['utah', 'beehiveboot']",swear nj goes school b12 starts carving us next years im going mad
172jjof,k3x8ysi,fresno wyoming 800,fresno location wyomingfwyoming jonah war memorial time 800 watch tv rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",honestly pretty cool put fox hope winds exciting
172jjof,k3x9aaj,fresno wyoming 800,fresno location wyomingfwyoming jonah war memorial time 800 watch tv rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",dang upper deck mostly empty hoping wyoming would close capacity one
172jjof,k3xa2w5,fresno wyoming 800,fresno location wyomingfwyoming jonah war memorial time 800 watch tv rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",hard wyoming hit transfer portal nice see actually work favor waylee
172jjof,k3xagsi,fresno wyoming 800,fresno location wyomingfwyoming jonah war memorial time 800 watch tv rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",seeing ref named dumas suddenly makes certain classic commercial come mind
172jjof,k3xat0d,fresno wyoming 800,fresno location wyomingfwyoming jonah war memorial time 800 watch tv rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",might bobbled still bounds take look still
172jjof,k3xbc1b,fresno wyoming 800,fresno location wyomingfwyoming jonah war memorial time 800 watch tv rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",would love see hoyland win groza year hes phenomenal
172jjof,k3xc471,fresno wyoming 800,fresno location wyomingfwyoming jonah war memorial time 800 watch tv rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",fresno seems epidemic butterfingers going around receiving corps right
172jjof,k3xgraw,fresno wyoming 800,fresno location wyomingfwyoming jonah war memorial time 800 watch tv rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",weird see wyoming mostly abandon run drive working
172jjof,k3xh5g7,fresno wyoming 800,fresno location wyomingfwyoming jonah war memorial time 800 watch tv rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",wieland standout receiver far isnt easy facing fresno states receivers
172jjof,k3xideq,fresno wyoming 800,fresno location wyomingfwyoming jonah war memorial time 800 watch tv rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",wow wyomings players looked super prepared mentally sides ball
172jjof,k3xjao0,fresno wyoming 800,fresno location wyomingfwyoming jonah war memorial time 800 watch tv rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",wyoming offense lot fun watch right dont think ive able say phrase since josh allen qb
172jjof,k3xkej9,fresno wyoming 800,fresno location wyomingfwyoming jonah war memorial time 800 watch tv rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",didnt even know peasley kind first half
16qbmz1,k1wn7to,colorado 330,location oregonforegon autzen time 330 watch tv abclabc rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['utah', 'beehiveboot']",shedeur needs life insurance nil deal oline going get killed
17is9rl,k6wzt91,arizona 1030,location arizonafarizona arizona time 1030 watch tv espnlespn rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",distance zona unis strongly reminiscent patriots throwbacks
17is9rl,k6wzzyr,arizona 1030,location arizonafarizona arizona time 1030 watch tv espnlespn rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",call silent assassin someone went elementary school tell nickname isnt necessarily positive
17is9rl,k6x0ewx,arizona 1030,location arizonafarizona arizona time 1030 watch tv espnlespn rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",may one best medical commercials ive ever seen
17is9rl,k6x0vdo,arizona 1030,location arizonafarizona arizona time 1030 watch tv espnlespn rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",would amazing ended without single threeandout wither team although arizona fans probably dont feel way
17is9rl,k6x19bv,arizona 1030,location arizonafarizona arizona time 1030 watch tv espnlespn rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",weird announcers applauding refs stopping snap long arizona take timeout osu also time make substitution osu pretty clearly took excessive amount time
17is9rl,k6x1m6a,arizona 1030,location arizonafarizona arizona time 1030 watch tv espnlespn rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",im kicking realizing sooner arizona two different tall guys making receptions whose names mc
17is9rl,k6x233r,arizona 1030,location arizonafarizona arizona time 1030 watch tv espnlespn rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",rod isnt even particularly annoying right incredibly low standards least yet hearing voice still makes cringe
17is9rl,k6x2f8y,arizona 1030,location arizonafarizona arizona time 1030 watch tv espnlespn rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",shoutout one arizona fan wearing pickle costume nobody else like entire section wearing costume
17is9rl,k6x2nwg,arizona 1030,location arizonafarizona arizona time 1030 watch tv espnlespn rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",never annoyed mt dew commercial corporation telling viewers become lizard people exactly already ridiculous number conspiracy theorists really needed
17is9rl,k6x2zpm,arizona 1030,location arizonafarizona arizona time 1030 watch tv espnlespn rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",third allowed
16keh9k,k0w7eje,san diego 330,san diego diego location reser time 330 watch tv fox sports 1lfs1 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",flipped immediately met petros voice sure want continue watching
16keh9k,k0wb3cv,san diego 330,san diego diego location reser time 330 watch tv fox sports 1lfs1 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",know plays ago im still trying comprehend petros actually said another third something san diego
17t1su5,k8u6ba7,utah washington 330,utahfutahutah location husky time 330 watch tv foxlfox odds spread wash 9 overunder 545 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",dont worry utah bros get blown today going look lot better get blown
17t1su5,k8uf1l9,utah washington 330,utahfutahutah location husky time 330 watch tv foxlfox odds spread wash 9 overunder 545 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",came cheer utah staying banger
172cjmf,k3wpv7q,washington ucla 300,washington uclafuclaucla location uclafucla rose bowl time 300 watch tv pac12 networklp12n rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",riding bandwagon washington highlight season far
16uunik,k2oc7nw,jacksonville sam houston 800,jacksonville sam houston location sam elliott bowers time 800 watch tv espnulespnu rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",theres much secondary could done better twopoint conversion tackling td atrocious
16uunik,k2od9xi,jacksonville sam houston 800,jacksonville sam houston location sam elliott bowers time 800 watch tv espnulespnu rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['byu', 'beehiveboot']",dont know ive ever seen ref pause many times overtime explanation
177vtsq,k4wlg4o,washington 330,location husky time 330 watch tv abclabc odds spread wash 3 overunder 670 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['utah', 'beehiveboot']",really weird wouldnt go center youre close
177vtsq,k4wpdjm,washington 330,location husky time 330 watch tv abclabc odds spread wash 3 overunder 670 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['utah', 'beehiveboot']",tackle least one plays inbounds
17nxe14,k7vp79s,washington usc 730,uscfuscusc location uscfusc los angeles memorial coliseum time 730 watch tv abclabc rcfb made rcfb please keep trash talk civil report comments violate lets talk,['rcfb'],"['utah', 'beehiveboot']",im torn uw losing gives utah outside chance making championship hand suck usc
167l7hn,jyqo2tf,tech louisville 730,tech location mercedesbenz time 730 watch tv espnlespn odds spread lou 8 overunder 485 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['georgiatech'],"['byu', 'beehiveboot']",possible targeting managed face mask teammate
167l7hn,jyqoh6u,tech louisville 730,tech location mercedesbenz time 730 watch tv espnlespn odds spread lou 8 overunder 485 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['georgiatech'],"['byu', 'beehiveboot']",techs helmets different shade jerseys somehow dont hate combo
167l7hn,jyqqlj4,tech louisville 730,tech location mercedesbenz time 730 watch tv espnlespn odds spread lou 8 overunder 485 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['georgiatech'],"['byu', 'beehiveboot']",seeing qb name plummer jersey wearing helmet red bird makes feel like im watching nfl 90s
167l7hn,jyqroj4,tech louisville 730,tech location mercedesbenz time 730 watch tv espnlespn odds spread lou 8 overunder 485 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['georgiatech'],"['byu', 'beehiveboot']",id say first quarter underwhelming watch neutral viewer comparison first quarter cmu thriller
167l7hn,jyqw0xr,tech louisville 730,tech location mercedesbenz time 730 watch tv espnlespn odds spread lou 8 overunder 485 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['georgiatech'],"['byu', 'beehiveboot']",second quarter whole lot fun watch first
167l7hn,jyqxl3f,tech louisville 730,tech location mercedesbenz time 730 watch tv espnlespn odds spread lou 8 overunder 485 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['georgiatech'],"['byu', 'beehiveboot']",louisville moles gophers receivers plummer would perfect qb
167l7hn,jyqy5rk,tech louisville 730,tech location mercedesbenz time 730 watch tv espnlespn odds spread lou 8 overunder 485 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['georgiatech'],"['byu', 'beehiveboot']",kings passing yards come short passes maybe help force long throws like first quarter
167l7hn,jyqyrm7,tech louisville 730,tech location mercedesbenz time 730 watch tv espnlespn odds spread lou 8 overunder 485 rcfb made rcfb please keep trash talk civil report comments violate lets talk,['georgiatech'],"['byu', 'beehiveboot']",dumbest decision plummer could made
